node_name,node_id,status,cpu_percent,mem_percent,gpu_percent,disk_percent
d3de9894b2a66d80ef17a44f,378,online,14.1,0.7,44.1,3.6
8fa30365d16456748bbb5a65,379,online,24.5,0.8,48.6,9.5
a09f93b650e781f48ed92818,380,online,16.8,0.8,24.4,5.8
20a6536969b98f91dee5063f,381,online,10.4,0.7,22.8,2.1
31dbf829549b10917e7193a6,382,online,16.3,0.8,37.4,4.1
00f9363113ba9133ebc9299e,383,online,11.9,0.6,38.5,2.3
80e499ae4201453e9a90f45d,384,online,7.8,0.5,11.5,1.2
028bf6d530e469f31ec10ee6,385,online,21.7,0.8,52.0,9.6
10b0f0f8e34cd510e51ca8bb,386,online,17.2,0.7,48.1,4.8
ef3e9da0d13cc7f9485e6e47,387,online,15.1,0.8,44.9,8.6
740c6cd9206927b3bd5ed691,388,online,13.3,0.8,42.2,5.5
aab115177497a02d2d1d79d8,389,online,20.5,0.7,53.4,6.5
545ee91dd5a6b56b25c7086f,390,online,23.8,0.7,54.8,8.9
034bf4a88a4a6db90718dbaf,391,online,10.1,0.6,27.6,4.3
9e56e6e79751946197c74bad,392,online,17.0,0.7,46.7,3.7
79d601cc654a3a48890a941c,393,online,16.0,0.7,38.9,3.6
46cd43f177a74446886338b9,394,online,9.0,0.7,30.2,3.5
d5fdc977015be5dead0faa48,395,online,12.6,0.5,28.6,1.3
b9438a00117e0b7a7a5cd2c2,396,online,15.1,0.9,55.8,8.4
5c792e7565198b266a533027,397,online,20.2,0.6,51.6,8.1
e071b20b765f2b1679f37b77,398,online,14.9,0.8,32.0,6.1
5fd8866baa3c5b01b27e8928,399,online,14.9,0.7,37.7,8.0
c260da9bdee77f5c9c9cb3bb,400,online,12.6,0.9,39.8,5.7
b907625812665ada03a8d56a,401,online,14.4,0.7,44.8,5.2
3765d45e2eca88d1d1da7cef,402,online,15.8,0.7,36.6,4.4
fd25f5c53f05a331a5bf4e28,403,online,11.2,0.7,18.0,2.6
90f260345b917dc0e5fd01e6,404,online,16.8,0.8,32.9,4.7
c632b4cfa6718462745fc092,405,online,7.8,0.5,16.6,0.8
f1d3aa470b882ca809232fcb,406,online,8.8,0.5,23.0,1.8
69425bc691cd3e8a86778a61,407,online,17.3,0.7,29.5,6.1
fed08a2f018f11c40fd7a945,408,online,7.1,0.6,16.5,3.4
0f2d49690f515de887eda46e,409,online,8.4,0.6,19.2,2.6
7770452b93062e94fb7d4233,410,online,16.8,0.8,43.1,5.3
ca29200fda08f751590c0f19,411,online,18.9,0.8,48.0,11.7
2988f6d00a08192b50b767f4,412,online,15.9,0.8,52.7,7.5
80ab5d4e9ed74d0a878ffd63,413,online,18.9,0.8,52.8,11.8
2646358ca69812ab65f97ab3,414,online,10.3,0.5,15.6,1.8
020d96a4fcfa96597845e41d,415,online,14.2,0.8,33.3,4.8
f81487a253f5c009cb8d9c98,416,online,10.4,0.6,22.0,2.4
902cda4b4e9f2e8b116cf73f,417,online,9.5,0.7,25.7,4.5
99475ed1947e6e11edce0eb9,418,online,12.2,0.8,40.9,4.8
c3db52923375d4bffe2c19ff,419,online,12.4,0.6,35.2,3.7
59c3096e69e910d53efcc32e,420,online,16.7,0.6,16.5,1.7
f3617af01df7708b2eb56fb3,421,online,6.7,0.6,30.3,2.1
aaf4e2671d7b1b4b9cdc4df1,422,online,10.3,0.7,30.6,3.2
19f9c93a1ff9b48cec4c7605,423,online,18.8,0.8,47.6,11.6
6225ac60b018483fd3b6aa87,424,online,17.4,0.8,38.0,7.1
fa8121dbf490bcd48219d5af,425,online,15.7,0.8,0.0,8.1
142cdfffe8f591201d31d0b1,426,online,7.7,0.7,23.5,3.5
309206afe668642651525c8e,427,online,10.5,0.6,10.3,0.8
eb9acf52f1aee692ca3c75d5,428,online,9.1,0.6,32.3,1.8
520ac72e1bab36d296c9ca3b,429,online,18.8,0.9,50.8,11.7
593afa6da8fdaa254628c1e0,430,online,9.8,0.6,34.7,3.8
aaf9bccf8926ad436c0b1af1,431,online,11.1,0.6,21.8,2.3
eddbb1a54ef57c9b8dc86207,432,online,8.7,0.6,21.9,2.7
bff42668b0a4d385f0f7496d,433,online,13.2,0.5,30.7,1.5
5b5434f04a51b277ae9cbaaa,434,online,10.8,0.7,30.4,4.4
4de05dee7303cec70f192dac,435,online,8.2,0.6,13.5,2.4
527e92929406053d56a85abb,436,online,20.4,0.8,51.8,11.7
0e35ab484e3b10b3d19a3a9e,437,online,9.5,0.7,25.7,4.1
6c818421846366fb586acbed,438,online,10.3,0.7,30.5,2.8
5998fb9080c90bd7ce44d41b,439,online,11.8,0.7,31.6,4.1
848ed3c4b8bdf9b7247da624,440,online,18.9,0.7,53.5,8.5
42b2d4fdee76c8a186c39596,441,online,16.8,0.7,56.3,9.3
7860d1e125828b7df7e3ea6b,442,online,21.4,0.7,43.7,2.7
2c053cfb03407bf228004c26,443,online,9.4,0.6,26.4,3.6
67fc3d4afc03171a40c2caed,444,online,15.4,0.8,40.0,6.7
e11df5aa35dd781e0dfbea54,445,online,9.5,0.6,23.9,3.2
f0337e811aec9ec00ccdeafb,446,online,0.0,0.7,56.4,6.4
59fb663cf9615524c25d6be4,447,online,8.3,0.8,23.8,3.0
3a28081225c578f0b26a25b4,448,online,11.6,0.7,26.6,3.1
43ce9aea514178a1c575e788,449,online,9.9,0.7,25.0,3.3
2a058e6cba4a209cbfc6fedb,450,online,17.2,0.7,60.7,9.5
ffe77b7e12a80177cd4a403b,451,online,10.1,0.4,10.3,1.3
151fb841dadcef6f2780e077,452,online,13.4,0.7,31.8,5.4
263b2d0ccd84f09a89b6676c,453,online,17.9,0.8,50.4,5.7
acf2d4773137229d0d0feba9,454,online,9.9,0.5,27.5,2.1
9bf2e72bbc0b682b5cbc53f9,455,online,14.1,0.6,30.7,3.0
f17193c489240186da13cd05,456,online,10.2,0.6,30.1,2.9
5359de47f642821e288db03a,457,online,18.0,0.9,50.7,9.7
55354b4cafca830fbef9f73c,458,online,10.9,0.6,37.1,6.4
bce2a703286d0312e43bb780,459,online,17.1,0.8,48.7,11.1
c1a2fb791593304252e098e0,460,online,12.0,0.7,41.9,4.4
f5a5c7ecf2a5423afb3fb2a7,461,online,8.0,0.6,15.1,2.3
afe06487b27b0885e24a7ffc,462,online,10.5,0.6,29.9,3.6
64a4600d0b741de57a31e3fd,463,online,12.4,0.6,23.7,2.6
20b374436086afdff5e9041b,464,online,7.7,0.7,27.0,3.6
3eb680a23f320c43540829f6,465,online,8.3,0.7,23.3,2.7
c33595133928dd99cc87ed99,466,online,7.2,0.8,28.2,3.1
aaabedd165dde7ab20afc6fe,467,online,14.9,0.7,43.4,5.2
e9a03dd87d101a76c5035b07,468,online,13.6,0.9,36.4,5.6
f5b890ac0a2c1f692fd9f399,469,online,9.7,0.6,29.8,3.2
cf611bc5a5130c077accdb5c,470,online,10.6,0.7,24.5,2.9
24b8eea3750a7a7fdd2eec9d,471,online,12.6,0.9,34.5,5.4
b3dbfe52e7cd0774bdcab19d,472,online,20.4,0.7,50.5,3.3
19f63fa2e2558b03560dcc70,473,online,18.4,0.8,59.6,13.6
e5804c5557396bbf0f0daec3,474,online,14.8,0.8,46.7,9.5
cb4f72085de2ad46bb74cf7a,475,online,11.2,0.5,18.5,2.7
9e5e506ec314f3cc3c42a1ab,476,online,11.0,0.6,24.3,2.7
74e1c8457b01c76b314b22bb,477,online,17.7,0.7,46.6,7.8
c1a552a07aa12d43649625a0,478,online,5.8,0.5,11.8,1.6
59d2e2194ab0ba9a9060adb5,479,online,13.3,0.6,31.1,3.9
569146616f3ab7880fc0a807,480,online,14.3,0.9,37.4,5.8
a64e1a8db3bf0cb177c089f3,481,online,13.2,0.6,12.6,1.6
97a08ec02b47169768ca73c0,482,online,7.5,0.5,13.6,1.7
8b9ea5e2e516c64b4ae4fe7f,483,online,20.6,0.8,54.6,3.0
ef5743337f0e2bcf89f6e4fa,484,online,15.7,0.8,46.7,6.0
21322adfbdb2c6c149a5cffb,485,online,0.0,0.8,48.0,9.0
1c712a6c3a8d515440aac9fc,486,online,7.4,0.6,20.4,3.0
c3879a15d4455b866237049b,487,online,8.9,0.6,33.4,5.1
b5c0229ee20e771386fabd7c,488,online,17.8,0.8,56.9,14.8
486ed4a6967e8142a9a654f6,489,online,15.2,0.7,60.8,7.0
c6ac3255c0faa5ae149a0205,490,online,12.9,0.8,36.8,7.9
99e9a1ee5cd824b55cdb27a4,491,online,15.4,0.7,59.8,4.4
f448d7af4980a5aa7b326bf0,492,online,11.8,0.7,29.8,6.0
77735561d48ec656bd44ad49,493,online,11.7,0.8,37.4,6.2
911caaf09597b196dd41282d,494,online,0.0,0.7,39.5,5.0
af055e6977bc7185797a61b7,495,online,18.7,0.7,60.4,11.6
f7cdf2e6636f4dfc3e31cdf8,496,online,9.9,0.9,35.8,4.0
046293bb00baa59e1549b3c9,497,online,19.8,0.9,46.3,12.8
1116ba0a7ae85229947ec79f,498,online,10.3,0.5,27.3,2.9
4dd082d543d4cdf38353e3d0,499,online,22.8,0.7,64.7,6.6
06f4eec424102d4a3e3af417,500,online,13.1,0.7,42.5,5.1
9094ce71b65afa02f2c83ef4,501,online,10.9,0.6,37.9,4.0
b680c4202e329d132215c4fe,502,online,11.5,0.7,45.1,5.2
013d05d7ec4e8f23100b34b3,503,online,0.0,0.6,19.8,3.0
db04ced8e8d9ee8ece938962,504,online,20.5,0.8,0.0,7.7
c9e1a1292106d60a0dde3b08,505,online,9.2,0.6,32.3,2.6
f54f33801439737bcfb10cfd,506,online,8.5,0.8,27.8,4.1
ce3d91dc12114c6705c0bfe4,507,online,12.2,1.0,30.3,5.5
60c320f661bb46c72bead686,508,online,20.7,0.8,54.8,13.5
f4269b12456c38c6cdcfec5b,509,online,11.4,0.7,37.1,4.1
07ecaf0d03555a8702f56a8c,510,online,8.5,0.7,20.0,2.5
f04493b77d64e56296549c4f,511,online,20.1,0.8,57.4,11.8
d06ecb96f75753749d600252,512,online,0.0,0.7,43.0,6.4
e11c3204a9b829df18171719,513,online,12.7,0.7,37.2,6.1
6fabb1636e67c6e16e26c23b,514,online,20.0,0.9,58.3,14.0
f4fa427f587dd9041eb48339,515,online,12.1,0.7,32.8,4.6
80845f09561924f396321944,516,online,17.0,0.7,38.2,5.0
2f8ad6255991badc1b394d32,517,online,15.6,0.6,51.0,4.3
69a4ca1014beecaf3383e8cc,518,online,11.6,0.7,43.9,3.9
38914118297a372fa86d4883,519,online,21.0,0.7,49.6,7.4
0ea69f0e016df487cb0f4ba8,520,online,13.8,0.8,37.9,7.3
bc94020cd26cbacf4f3d5c43,521,online,27.4,0.8,57.9,9.0
c359d2ed94bad5f046bb57cb,522,online,10.4,0.7,33.1,4.6
49b2f7050cb069d164ab614d,523,online,9.6,0.6,18.9,1.8
f19914c3e2c574789ae0584d,524,online,12.5,0.8,39.3,6.4
82e5af3cd5c4af3f56c62c54,525,online,19.3,0.8,51.9,11.1
d93806f4ee8db66c6f718c37,526,online,17.1,0.9,49.6,5.5
13b40c19255f55050d95a0fd,527,online,13.6,0.7,34.3,4.5
b8ac6b9f42e336e3dea97fd5,528,online,14.7,0.6,37.2,5.4
198908d13d1b02fc0a1f93c0,529,online,31.0,0.9,55.6,19.1
a58c04acb65790b37132ac81,530,online,9.8,0.7,33.6,2.3
5d8aae1063fcb6bccf401b36,531,online,11.7,0.6,32.1,4.5
30ddd99e00dd7ae96a0885f0,532,online,21.3,0.6,73.4,7.5
f826eac62eafff400c6845df,533,online,29.1,0.8,49.6,15.9
97161cc6ab183b3ad1717686,534,online,16.7,0.8,54.3,12.9
97554de9829184e33080587e,535,online,12.9,0.8,27.3,4.7
274faea7c2b83356d5de3b77,536,online,21.2,0.8,45.3,10.1
620ad7aa087c776d8f777772,537,online,19.6,0.8,43.4,12.1
ccb1c2582580b581b568e8df,538,online,9.6,0.7,34.5,2.9
026e06f7c3c996ec82c69572,539,online,18.9,0.8,56.6,10.3
26d999ab9c8d97ae98e55ddd,540,online,23.5,0.9,61.4,17.0
9aa86f90367055caba5a8139,541,online,10.0,0.6,32.3,3.0
cdab1248e3e353443ecca11f,542,online,10.1,0.7,19.7,3.7
fa81e4f2c1922ee2b2b2f252,543,online,20.9,0.9,56.4,14.3
be13b9e83b01b884a74bfc98,544,online,0.0,0.0,0.0,0.0
1df159a8fd602c37ade2c939,545,online,28.7,0.8,54.0,23.5
0ff0904e22f19313649334fc,546,online,15.6,0.7,59.5,7.3
213be74251f51ea9b498b019,547,online,13.6,0.9,69.8,3.8
b8ceaa24abde45fbc6a235c5,548,online,11.6,0.9,27.5,5.2
337b5832f78d6896b3d2fea1,549,online,26.1,0.9,60.7,20.1
f1b1d66a13cb0bcc2a7f11b3,550,online,15.8,0.8,23.2,3.9
a72fe937fdc36b4d087cd5c6,551,online,18.1,0.8,42.5,8.7
9636b13b9943539c6dbf0307,552,online,20.3,0.6,48.4,5.9
acc3ec2679785e107406d178,553,online,10.4,0.6,31.4,3.9
43f8932f698067a558647940,554,online,17.3,0.8,42.2,7.0
06887c7b74f6387b60fa127e,555,online,12.3,0.7,43.7,4.2
bc7d6ebc072992417e5270d5,556,online,19.9,0.8,38.4,8.3
a600f41048cb5d746a015463,557,online,20.4,0.9,45.2,11.7
33fa7d41ec796514b4c869b4,558,online,17.3,0.7,59.0,10.5
177f623f51d51c0b6a6efc6d,559,online,6.7,0.6,11.5,1.4
be8de449017d5df98635c49f,560,online,11.6,0.7,25.6,3.3
87077c2648c3a1814ce34edd,561,online,15.1,1.0,35.6,7.0
93b3f22986277db0ce155366,562,online,10.5,0.5,19.4,2.5
c580c26416ab38bca4b114fb,563,online,19.7,0.7,55.1,11.4
2ef660e42c8e37888d5f555c,564,online,13.1,0.8,35.8,4.5
355d0aa47e9cc1ab762b98e5,565,online,13.4,0.7,22.8,3.8
35e2888b4b538e32517c6ef1,566,online,10.6,0.6,26.6,4.0
95c545bc941eeb111c43e296,567,online,10.6,0.7,26.4,0.7
29e05ae21a6223af911e8c0d,568,online,7.7,0.6,26.6,3.0
33817c2df0f433ee58330e83,569,online,14.4,0.8,45.4,8.4
beaad854e5916705b365cadf,570,online,10.7,0.7,28.4,4.5
312d94a1de1099d971600dc7,571,online,12.4,0.8,35.3,5.5
c0d11c5ba7deaf65002045c2,572,online,8.7,0.7,42.8,3.0
6919e7fdd65e64cac24f8bc1,573,online,12.9,1.0,38.9,5.5
a8c989bb06d445157111bcef,574,online,7.1,0.6,24.0,2.6
7483755aec6e0ca52336c454,575,online,15.8,0.8,64.4,10.2
beedde1f605de79a518b3366,576,online,11.1,0.7,23.6,3.3
c86cdbcc65042cfa7991eea5,577,online,10.7,0.6,26.8,3.9
430eec3ba1dc1cca88436c29,578,online,9.1,0.7,27.6,2.3
ce15c11be5cb2a952dfc6714,579,online,9.1,0.7,33.1,3.5
18ad1d09e66d29d8c4d92180,580,online,18.3,0.8,0.0,11.3
b23478c84c138906a1ffd1c1,581,warning,48.2,0.9,100.0,61.9
ffb1bc4dc2fbb09d0477f0f0,582,warning,0.0,1.1,100.0,46.5
eeea0d5943288cfffcb73cd8,583,warning,0.0,1.0,100.0,56.8
b2e7a55d83570a18f82d7a78,584,warning,43.6,1.2,100.0,27.8
6f60902edf28bdea3fb8b164,585,warning,0.0,1.1,100.0,47.9
9f662e762a88ee10411e7583,586,warning,0.0,0.9,100.0,56.8
5b94f1c684607b220377623a,587,warning,0.0,1.1,100.0,52.5
521586986e98aa658297abfd,588,warning,0.0,1.2,100.0,37.6
0ff9eb37457a1ece65edcfd5,589,warning,53.1,1.1,100.0,50.0
f7c1c4979c05bb7d20da65e4,590,warning,0.0,1.1,100.0,37.5
7cfa198d850baae8c3ba0e2a,591,warning,0.0,1.0,100.0,42.6
76ac4b67190fca6b172cddbc,592,warning,0.0,1.1,100.0,42.0
9360e535ef49568587910b69,593,warning,0.0,1.2,100.0,41.7
943fe1a04fa90bf140cb9d85,594,warning,0.0,1.1,100.0,53.9
033a61c97648ebeae1fabc1f,595,warning,44.2,0.9,100.0,34.3
cb8cda9b130255bfcca4f1f3,596,warning,44.7,0.9,100.0,30.2
fac33985ac739cf02b7dc2df,597,warning,0.0,1.0,100.0,63.9
510c9af10a09b98a2470f90f,598,warning,0.0,1.0,100.0,49.9
e8ddd1d4a9f75b6f66fab3e2,599,warning,0.0,1.1,100.0,57.8
df6ca1fe08583dd1b67c9017,600,warning,37.3,1.1,100.0,25.3
371dd9ca9b147cd2dda55e30,601,warning,0.0,1.0,100.0,68.3
850645a87234c5b991246fad,602,warning,0.0,1.1,100.0,58.9
b32b2b3864b1fbd4c6394a5c,603,warning,0.0,1.2,100.0,62.4
996db10b1bb67e94bedf55a5,604,warning,0.0,0.9,100.0,48.2
214d56440480dacda8347082,605,warning,0.0,0.9,100.0,54.7
16b3cec68193e8b041dcd447,606,warning,0.0,1.0,100.0,58.1
9b91faa488a301dc22128ffc,607,warning,0.0,1.2,100.0,45.4
6bf9d8569b0af1c1eb0103f0,608,warning,0.0,1.1,100.0,55.7
9ab96cc9f6380c381eabd339,609,warning,0.0,1.0,100.0,49.3
edd7369d3763a75aebf18a8a,610,warning,0.0,1.0,100.0,63.4
e7b3f000e98a235fa417f069,611,warning,41.5,1.1,100.0,45.3
96b9e5ded8a9ebb288ee3324,612,warning,0.0,1.1,100.0,29.6
2daafba3a48984f15d4f1325,613,warning,0.0,1.1,100.0,55.8
1ebdcbd4ce236610e8c01d82,614,warning,0.0,1.1,100.0,30.5
ae6a269f0880da0b4bf6c2b5,615,warning,0.0,1.1,100.0,35.8
6af10b43a0a111dc1443e5db,616,warning,0.0,1.0,100.0,65.5
5cb3b9fde218b1012b6c2c21,617,online,0.0,1.2,0.0,0.0
1fad6ce3033d7ce6df2948f5,618,warning,39.4,1.1,100.0,37.1
b46f7fe4006b248a0fd3b88a,619,warning,0.0,1.0,100.0,62.2
993d901af707fd2afdf261c7,620,warning,0.0,1.2,100.0,42.7
254497d86f3bc1779e9c437c,621,warning,0.0,1.1,100.0,30.3
142a829a1e344f905fdcce42,622,warning,0.0,1.1,100.0,45.6
45d4dca5b9b2ff0de94c6743,623,warning,0.0,1.0,100.0,69.4
e084b1da5972d7f902f9c999,624,warning,0.0,1.1,100.0,38.0
d06b11cdeabf4d3628aa5f8c,625,warning,0.0,0.9,100.0,48.3
ce4cce98033fcef81252ea5d,626,warning,0.0,1.1,100.0,46.0
e251b20ea2e0819ecb8c9a78,627,warning,0.0,1.0,100.0,72.2
95ae29d45198011659d71351,628,warning,0.0,1.2,100.0,55.0
f504353e74e59fffdc668d31,629,warning,56.2,0.9,100.0,24.0
091874591c93b7fa72dc8a54,630,warning,37.5,1.1,100.0,27.5
285100ad166bdcef5bf9cab7,631,warning,42.9,1.1,100.0,30.7
10ca4b2a89c8b29a6accae43,632,warning,0.0,1.1,100.0,50.4
d1e7b9b2ead5146c9e81d4bd,633,warning,41.6,1.1,100.0,25.4
65df9f928f9895dbe851bcde,634,warning,0.0,1.1,100.0,29.0
47c9fd0e94326c4ae6744104,635,warning,0.0,1.0,100.0,43.6
e9597d2e155b7c23bf4b7d6c,636,warning,0.0,1.1,100.0,31.0
52ba39076dbf2fe249173983,637,warning,0.0,1.1,100.0,26.1
288b2b0649a411ee657b6b1c,638,warning,37.0,1.1,100.0,30.5
2682c3246f3a8f612ab6df4d,639,warning,37.0,1.1,100.0,19.7
c1db4deae769b25df5a0ccae,640,warning,42.9,0.9,100.0,40.3
e34a6b601d688805698e972e,641,warning,0.0,1.0,100.0,57.9
140c266557b6d74b857bedda,642,warning,0.0,1.1,100.0,49.4
23fadb2a32734936d5750c30,643,warning,43.8,0.9,100.0,38.3
5248e29b2b7f2b5f8b974608,644,warning,41.5,1.2,100.0,33.6
623629579b02bf993d4d503d,645,warning,0.0,1.2,100.0,45.6
a1a2a511b6bb7ea86cd11460,646,warning,0.0,1.2,100.0,38.5
4a18a005f26487929716e132,647,warning,0.0,1.1,100.0,37.6
33c1b3352937155d8b30906a,648,warning,0.0,1.1,100.0,47.6
fd3b839a7905aa88e6bc6ae5,649,warning,0.0,1.1,100.0,35.5
df036cc2f6ec587c15f0c317,650,warning,0.0,1.1,100.0,33.6
accfba78b9313084543b46b5,651,warning,0.0,1.1,100.0,39.5
7478efc939123410153ec7be,652,warning,42.7,0.9,100.0,38.7
859f2e40213375bd3c717e03,653,warning,46.2,1.0,100.0,37.7
fc8fdf72c40052381c65853a,654,warning,39.4,1.2,100.0,23.4
98b8bb491c96170d88f95a6c,655,warning,0.0,0.9,100.0,58.3
61d3a1a7610bdc98facbb6e3,656,warning,0.0,1.1,100.0,28.7
3b127c8abb4f26e57b34af81,657,warning,47.4,1.0,100.0,84.2
c4f727d34acbd367627942b8,658,warning,0.0,1.0,100.0,89.0
8c0a3b366aef8f623ad7be51,659,warning,0.0,1.1,100.0,51.2
1182c3e8ef0f3baa67434864,660,warning,0.0,1.1,100.0,53.7
330af596a5c0d344d34d8c21,661,warning,0.0,1.2,100.0,53.5
40abf2418246bccc580433bd,662,warning,0.0,1.1,100.0,61.3
91c8c202d797d341235ee765,663,warning,45.3,1.1,100.0,47.8
7b8f750998cd21082e0a1a4e,664,warning,0.0,0.9,100.0,71.1
278605b97df8ae91599bf53b,665,online,50.0,1.1,0.0,50.7
ce5960cd160b2486069074fa,666,warning,0.0,1.2,100.0,51.5
9d2583e4db3eae548d6ca659,667,warning,0.0,1.2,100.0,43.5
f1206b8bebcc8a980ec181da,668,warning,0.0,1.2,100.0,58.1
04a09f3ca5390e64e6851e49,669,warning,0.0,1.0,100.0,56.9
95dd4e457bd5b15e593a160b,670,warning,0.0,1.1,100.0,62.9
91d8a93438034d158479edf6,671,warning,42.3,1.2,100.0,34.6
6a09d19496a452bbfce8a842,672,warning,0.0,1.1,100.0,60.0
40fd6adce4fc460cb21f5224,673,warning,42.1,1.2,100.0,28.3
3c65febd83ace9de172590a4,674,warning,0.0,1.2,100.0,65.6
f73be08e1e36f6a0de75bf5b,675,warning,0.0,1.2,100.0,60.0
14c1d6a040a33046698786e1,676,warning,0.0,1.0,100.0,59.1
d73dbda0dd25f3b3ee3e1bba,677,warning,41.1,1.1,100.0,35.7
9d4ac9db89856d68d488b6b3,678,warning,0.0,1.0,100.0,82.7
a4b1b9899773e598651b52fa,679,warning,0.0,1.0,100.0,86.2
e9b51662ff37c06ff8ab971b,680,warning,0.0,1.1,100.0,57.9
2ab4c04b479710ac03d5cc22,681,warning,0.0,1.1,100.0,34.4
0c96ed69396cb2b7a4e62768,682,warning,53.6,1.1,100.0,39.6
bcbdc8d0153f492b26416fca,683,warning,0.0,1.2,100.0,53.3
34cfefa2143b23264f24a838,684,warning,0.0,1.2,100.0,72.0
1f3b7b0a93090bedd1b22bb5,685,warning,47.5,1.2,100.0,43.0
6d8e7f76a8bb61d1e5f302b2,686,warning,45.2,1.2,100.0,38.2
61ae41966c8cb4fc570a9669,687,warning,0.0,1.1,100.0,56.1
bab6b787a1fc188ef0eb603e,688,warning,0.0,1.0,100.0,81.2
a7b176fae0484361e5360f5f,689,warning,51.0,0.9,100.0,51.4
7eb408711a8ba74d5d12ed08,690,warning,0.0,0.9,100.0,64.3
21e0f14b15953f9ff9053f5a,691,warning,0.0,1.2,100.0,38.4
2ff6afe329c234627ed772a7,692,warning,0.0,1.1,100.0,62.9
d406510b58e7d8b17a088d50,693,warning,0.0,1.1,100.0,68.9
6ceff750507f08f5793a776e,694,warning,45.1,1.0,100.0,42.5
5236502e46b3fe5734587b68,695,warning,44.0,1.2,100.0,32.7
eb76b491ecf9d6a31a6c639d,696,warning,0.0,1.1,100.0,34.3
f2fa8733b13271d576371c29,697,warning,35.3,1.1,100.0,17.7
de9a385f0c29a795f51c921a,698,warning,0.0,1.0,100.0,65.3
c15005f3822c9456f7f591a7,699,warning,0.0,1.0,100.0,59.2
b49ee829fb6e3a4350a10abd,700,warning,0.0,1.0,100.0,63.5
69a64b80eb3fa71ed5110c6f,701,warning,0.0,1.2,100.0,51.8
b5301e172038562e28712e87,702,warning,0.0,1.2,100.0,51.8
e8a48fd668719929eadcd51c,703,warning,0.0,1.1,100.0,37.5
f58182b80bd3f3f4e030790a,704,warning,0.0,1.0,100.0,83.6
905f98d511a6d16771b596d7,705,warning,46.7,1.2,100.0,57.5
83d838761c4c3650cae40240,706,warning,46.8,1.1,100.0,39.8
353703147ef33b93f4eea23c,707,warning,0.0,1.1,100.0,66.2
4f4065b8553a0bd900f133db,708,warning,0.0,1.2,100.0,73.8
e1731b5b35e6841d55dafefb,709,warning,45.8,1.1,100.0,43.1
77f39c4b5c76a329b6835e6b,710,warning,0.0,1.2,100.0,50.7
64b3598645efb5324e66172f,711,warning,0.0,1.2,100.0,48.0
ff1810dc3575a81fa5c6a1ee,712,warning,41.6,1.2,100.0,39.4
7f95c6c7f26a55d080d20383,713,warning,0.0,1.1,100.0,56.9
4f34d89a3e77e6407ffc6a1b,714,warning,0.0,1.0,100.0,81.8
e2cf09284f3307aec218bb43,715,warning,0.0,1.2,100.0,68.3
ab0b0a0c35c8cc5e6b7a313c,716,warning,45.0,1.2,100.0,39.0
12bcc4fceea93a30d7d0f324,717,warning,43.6,1.2,100.0,56.4
0da924447bdd80bba7e41289,718,warning,0.0,1.2,100.0,33.0
ec28b9c4ad6c1de3eb7fcea1,719,warning,0.0,1.1,100.0,62.9
3697d85f691155ddd597cc4c,720,warning,0.0,1.1,100.0,63.2
9374eea0dd7fea1fee6ff9e1,721,warning,45.9,1.1,100.0,42.4
93a64e0b48e75ea4b22e61f7,722,warning,0.0,1.2,100.0,41.4
ffa083856bd1d23e8701a43f,723,warning,43.3,1.3,100.0,37.1
2e27f7fe753e4936082f9ba1,724,warning,0.0,1.1,100.0,38.9
0079479df570af6e43cb37c6,725,warning,0.0,1.2,100.0,43.0
31ab5bb0cd42d4f6e0fc4261,726,warning,0.0,1.2,100.0,42.8
0a77ce47d2dc5f1a13fa9075,727,warning,0.0,1.1,100.0,63.3
0f543f919f9e35b6f059fe24,728,warning,0.0,1.1,100.0,25.6
330e07d841d644d75feb4b8f,729,warning,47.1,1.1,100.0,36.5
259e760f759e333f72843ece,730,warning,0.0,1.1,100.0,46.5
6b02846e0b92da70b143c781,731,warning,50.4,1.1,100.0,40.5
50d5578f4f7f46607c5c7ba1,732,warning,0.0,1.2,100.0,66.1
73fd358f30ce231e9c923656,733,warning,0.0,1.2,100.0,67.8
5b2230e9d4f06390cd246df3,734,warning,0.0,1.1,100.0,59.6
3b53844f3c85dcab47e45f1a,735,warning,0.0,1.2,100.0,68.3
37bfee8f737af5324bb0e9f9,736,warning,0.0,0.9,100.0,54.2
15ebb165b342e7425b4db2a8,737,warning,0.0,1.0,100.0,59.7
b59620780277832b21848f3c,738,warning,0.0,1.1,100.0,36.1
a052d5eedce297d15d8bc041,739,warning,0.0,1.0,100.0,56.3
33cc6b39ee636ca72d3b7587,740,warning,0.0,0.9,0.0,95.9
d97f0c358d84ed2ebd0e773a,741,warning,40.3,1.1,100.0,17.5
e14a384e15a6e4f923eb84aa,742,warning,0.0,1.1,100.0,72.3
f30db119a0d9ea26ebdab177,743,online,0.0,1.1,0.0,44.5
f4828759e01d86fd0b55ec4b,744,warning,44.8,1.1,100.0,39.6
62a2ad2526ffc9134533056f,745,warning,0.0,1.2,100.0,50.0
93f2aa73a433e85a66f1a589,746,warning,0.0,0.9,100.0,34.0
406434e56cf426692a4762b6,747,warning,0.0,0.9,100.0,61.1
d674e1004bd5b0f4573eb927,748,warning,0.0,1.0,100.0,80.0
406ea58b5c52c4fe12c45a69,749,warning,40.7,1.2,100.0,40.4
9aa529a6d2f2841e5a640999,750,warning,0.0,1.2,100.0,38.2
648b64346d50d1ac0eb46134,751,warning,0.0,1.0,100.0,93.3
